uniprot_id,name,length,organism,in_alphafold,downloaded
A0A0B4L8B4,Ribulose bisphosphate carboxylase large chain,405,Avicennia marina,True,True
A0A0B4L8B8,Ribulose bisphosphate carboxylase large chain,397,Cerbera manghas,True,True
A0A0B4L8C1,Ribulose bisphosphate carboxylase large chain,404,Excoecaria agallocha,True,True
A0A0B4L8C4,Ribulose bisphosphate carboxylase large chain,393,Manilkara littoralis,True,True
A0A0B4L8C6,Ribulose bisphosphate carboxylase large chain,477,Sabal domingensis,True,True
A0A0B4L8C8,Ribulose bisphosphate carboxylase large chain,395,Aegiceras corniculatum,True,True
A0A0B4L8D0,Ribulose bisphosphate carboxylase large chain,409,Bruguiera gymnorhiza,True,True
A0A0B4L8D2,Ribulose bisphosphate carboxylase large chain,410,Ceriops tagal,True,True
A0A0B4L8D4,Ribulose bisphosphate carboxylase large chain,412,Rhizophora apiculata,True,True
A0A0B4L8D6,Ribulose bisphosphate carboxylase large chain,396,Lumnitzera littorea,True,True
A0A0B4L8D8,Ribulose bisphosphate carboxylase large chain,419,Phoenix paludosa,True,True
A0A0B4L8D9,Ribulose bisphosphate carboxylase large chain,396,Sonneratia alba,True,True
A0A0B4L8E1,Ribulose bisphosphate carboxylase large chain,402,Xylocarpus mekongensis,True,True
A0A0B4L8F0,Ribulose bisphosphate carboxylase large chain,399,Acrostichum aureum,True,True
A0A0B4L8F1,Ribulose bisphosphate carboxylase large chain,402,Rhizophora stylosa,True,True
A0A0B4L8F2,Ribulose bisphosphate carboxylase large chain,388,Bruguiera cylindrica,True,True
A0A0B4L8F3,Ribulose bisphosphate carboxylase large chain,396,Sonneratia ovata,True,True
A0A0B4L8F4,Ribulose bisphosphate carboxylase large chain,410,Ceriops decandra,True,True
A0A0B4L8F7,Ribulose bisphosphate carboxylase large chain,412,Kandelia candel,True,True
A0A0B4L8F9,Ribulose bisphosphate carboxylase large chain,368,Pemphis acidula,False,False
A0A0B4L8G2,Ribulose bisphosphate carboxylase large chain,410,Rhizophora mucronata,True,True
A0A0B4L8G3,Ribulose bisphosphate carboxylase large chain,398,Sonneratia caseolaris,True,True
A0A0B4L8V9,Ribulose bisphosphate carboxylase large chain,400,Avicennia alba,True,True
A0A0B4L8W1,Ribulose bisphosphate carboxylase large chain,388,Bruguiera parviflora,True,True
A0A0B4L8W3,Ribulose bisphosphate carboxylase large chain,392,Dolichandrone spathacea,True,True
A0A0B4L8W5,Ribulose bisphosphate carboxylase large chain,396,Lumnitzera racemosa,True,True
A0A0B4L8W7,Ribulose bisphosphate carboxylase large chain,412,Rhizophora x annamalayana,True,True
A0A0B4L8X5,Ribulose bisphosphate carboxylase large chain,393,Scyphiphora hydrophyllacea,True,True
A0A0B4L8Y2,Ribulose bisphosphate carboxylase large chain,402,Xylocarpus granatum,True,True
A0A0B4LD24,Ribulose bisphosphate carboxylase large chain,477,Cardamine impatiens,True,True
A0A0B4LD84,Ribulose bisphosphate carboxylase large chain,477,Cardamine resedifolia,True,True
A0A0B4LXR1,Ribulose bisphosphate carboxylase large chain,181,Achillea millefolium,True,True
A0A0B4LXR2,Ribulose bisphosphate carboxylase large chain,183,Aethusa cynapium,True,True
A0A0B4LXR3,Ribulose bisphosphate carboxylase large chain,183,Alopecurus myosuroides,True,True
A0A0B4LXR5,Ribulose bisphosphate carboxylase large chain,183,Cynanchica pyrenaica subsp. cynanchica,True,True
A0A0B4LXR7,Ribulose bisphosphate carboxylase large chain,183,Brachypodium sylvaticum,True,True
A0A0B4LXR9,Ribulose bisphosphate carboxylase large chain,183,Carex remota,True,True
A0A0B4LXS0,Ribulose bisphosphate carboxylase large chain,183,Acer pseudoplatanus,True,True
A0A0B4LXS1,Ribulose bisphosphate carboxylase large chain,183,Circaea lutetiana,True,True
A0A0B4LXS2,Ribulose bisphosphate carboxylase large chain,183,Aegopodium podagraria,True,True
A0A0B4LXS3,Ribulose bisphosphate carboxylase large chain,183,Cornus sanguinea,True,True
A0A0B4LXS4,Ribulose bisphosphate carboxylase large chain,183,Alnus incana,True,True
A0A0B4LXS5,Ribulose bisphosphate carboxylase large chain,183,Arrhenatherum elatius,True,True
A0A0B4LXS6,Ribulose bisphosphate carboxylase large chain,183,Daucus carota,True,True
A0A0B4LXS7,Ribulose bisphosphate carboxylase large chain,183,Brachypodium rupestre,True,True
A0A0B4LXS8,Ribulose bisphosphate carboxylase large chain,183,Echinochloa crus-galli,True,True
A0A0B4LXS9,Ribulose bisphosphate carboxylase large chain,183,Carex flacca,True,True
A0A0B4LXT0,Ribulose bisphosphate carboxylase large chain,183,Chenopodium album,True,True
A0A0B4LXT1,Ribulose bisphosphate carboxylase large chain,183,Euonymus europaeus,True,True
A0A0B4LXT2,Ribulose bisphosphate carboxylase large chain,178,Erigeron canadensis,True,True
A0A0B4LXT3,Ribulose bisphosphate carboxylase large chain,183,Fallopia convolvulus,True,True
A0A0B4LXT4,Ribulose bisphosphate carboxylase large chain,183,Dactylis glomerata,True,True
A0A0B4LXT5,Ribulose bisphosphate carboxylase large chain,183,Galium verum,True,True
A0A0B4LXT6,Ribulose bisphosphate carboxylase large chain,183,Dipsacus fullonum,True,True
A0A0B4LXT7,Ribulose bisphosphate carboxylase large chain,183,Hedera helix,True,True
A0A0B4LXT8,Ribulose bisphosphate carboxylase large chain,183,Equisetum arvense,True,True
A0A0B4LXT9,Ribulose bisphosphate carboxylase large chain,183,Juncus bufonius,True,True
A0A0B4LXU0,Ribulose bisphosphate carboxylase large chain,183,Euphorbia stricta,True,True
A0A0B4LXU1,Ribulose bisphosphate carboxylase large chain,183,Lactuca serriola,True,True
A0A0B4LXU2,Ribulose bisphosphate carboxylase large chain,183,Galium palustre,False,False
A0A0B4LXU3,Ribulose bisphosphate carboxylase large chain,183,Lolium multiflorum,True,True
A0A0B4LXU4,Ribulose bisphosphate carboxylase large chain,183,Geum urbanum,True,True
A0A0B4LXU5,Ribulose bisphosphate carboxylase large chain,183,Malva moschata,True,True
A0A0B4LXU6,Ribulose bisphosphate carboxylase large chain,183,Juncus bufonius,True,True
A0A0B4LXU7,Ribulose bisphosphate carboxylase large chain,181,Melilotus albus,True,True
A0A0B4LXU8,Ribulose bisphosphate carboxylase large chain,179,Kickxia spuria,True,True
A0A0B4LXV0,Ribulose bisphosphate carboxylase large chain,183,Linaria vulgaris,True,True
A0A0B4LXV1,Ribulose bisphosphate carboxylase large chain,183,Petrorhagia saxifraga,True,True
A0A0B4LXV3,Ribulose bisphosphate carboxylase large chain,183,Lysimachia vulgaris,True,True
A0A0B4LXV4,Ribulose bisphosphate carboxylase large chain,183,Plantago media,True,True
A0A0B4LXV6,Ribulose bisphosphate carboxylase large chain,183,Melica uniflora,True,True
A0A0B4LXV7,Ribulose bisphosphate carboxylase large chain,183,Potentilla reptans,True,True
A0A0B4LXV8,Ribulose bisphosphate carboxylase large chain,183,Robinia pseudoacacia,True,True
A0A0B4LXV9,Ribulose bisphosphate carboxylase large chain,183,Pastinaca sativa,True,True
A0A0B4LXW0,Ribulose bisphosphate carboxylase large chain,183,Scabiosa columbaria,True,True
A0A0B4LXW1,Ribulose bisphosphate carboxylase large chain,183,Plantago major,True,True
A0A0B4LXW2,Ribulose bisphosphate carboxylase large chain,183,Clinopodium acinos,True,True
A0A0B4LXW3,Ribulose bisphosphate carboxylase large chain,183,Senecio vulgaris,True,True
A0A0B4LXW4,Ribulose bisphosphate carboxylase large chain,183,Populus nigra,True,True
A0A0B4LXW5,Ribulose bisphosphate carboxylase large chain,183,Agrostis stolonifera,True,True
A0A0B4LXW6,Ribulose bisphosphate carboxylase large chain,183,Rhinanthus alectorolophus,True,True
A0A0B4LXW7,Ribulose bisphosphate carboxylase large chain,183,Torilis arvensis,True,True
A0A0B4LXW8,Ribulose bisphosphate carboxylase large chain,183,Cota tinctoria,True,True
A0A0B4LXW9,Ribulose bisphosphate carboxylase large chain,183,Trifolium pratense,True,True
A0A0B4LXX0,Ribulose bisphosphate carboxylase large chain,183,Saponaria officinalis,True,True
A0A0B4LXX1,Ribulose bisphosphate carboxylase large chain,183,Bellis perennis,True,True
A0A0B4LXX2,Ribulose bisphosphate carboxylase large chain,183,Urtica urens,True,True
A0A0B4LXX3,Ribulose bisphosphate carboxylase large chain,183,Sedum sexangulare,True,True
A0A0B4LXX4,Ribulose bisphosphate carboxylase large chain,182,Campanula trachelium,True,True
A0A0B4LXX6,Ribulose bisphosphate carboxylase large chain,183,Centaurea jacea,True,True
A0A0B4LXX7,Ribulose bisphosphate carboxylase large chain,183,Thymus pulegioides,True,True
A0A0B4LXY1,Ribulose bisphosphate carboxylase large chain,183,Clinopodium vulgare,True,True
A0A0B4LXY4,Ribulose bisphosphate carboxylase large chain,183,Crataegus monogyna,True,True
A0A0B4LXY6,Ribulose bisphosphate carboxylase large chain,183,Ulmus minor,True,True
A0A0B4LXY7,Ribulose bisphosphate carboxylase large chain,182,Dianthus armeria,True,True
A0A0B4LXY8,Ribulose bisphosphate carboxylase large chain,183,Viola arvensis,True,True
A0A0B4LXZ0,Ribulose bisphosphate carboxylase large chain,183,Achillea millefolium,True,True
A0A0B4LXZ1,Ribulose bisphosphate carboxylase large chain,183,Epilobium dodonaei,True,True
A0A0B4LXZ4,Ribulose bisphosphate carboxylase large chain,183,Agrostis capillaris,True,True
A0A0B4LXZ5,Ribulose bisphosphate carboxylase large chain,183,Euphorbia dulcis,False,False
A0A0B4LXZ8,Ribulose bisphosphate carboxylase large chain,180,Anagallis arvensis,True,True
A0A0B4LXZ9,Ribulose bisphosphate carboxylase large chain,183,Fraxinus excelsior,True,True
A0A0B4LY03,Ribulose bisphosphate carboxylase large chain,183,Geranium pyrenaicum,True,True
A0A0B4LY06,Ribulose bisphosphate carboxylase large chain,183,Holcus lanatus,True,True
A0A0B4LY07,Ribulose bisphosphate carboxylase large chain,183,Calamagrostis epigeios,True,True
A0A0B4LY09,Ribulose bisphosphate carboxylase large chain,183,Carex sylvatica,True,True
A0A0B4LY10,Ribulose bisphosphate carboxylase large chain,183,Juncus inflexus,True,True
A0A0B4LY13,Ribulose bisphosphate carboxylase large chain,183,Lathyrus pratensis,True,True
A0A0B4LY14,Ribulose bisphosphate carboxylase large chain,177,Cirsium arvense,True,True
A0A0B4LY17,Ribulose bisphosphate carboxylase large chain,183,Lonicera periclymenum,True,True
A0A0B4LY18,Ribulose bisphosphate carboxylase large chain,183,Corylus avellana,True,True
A0A0B4LY21,Ribulose bisphosphate carboxylase large chain,183,Medicago lupulina,True,True
A0A0B4LY22,Ribulose bisphosphate carboxylase large chain,183,Deschampsia cespitosa,True,True
A0A0B4LY25,Ribulose bisphosphate carboxylase large chain,183,Ononis spinosa,True,True
A0A0B4LY26,Ribulose bisphosphate carboxylase large chain,183,Elymus repens,True,True
A0A0B4LY28,Ribulose bisphosphate carboxylase large chain,183,Picris hieracioides,True,True
A0A0B4LY30,Ribulose bisphosphate carboxylase large chain,183,Euphorbia cyparissias,True,True
A0A0B4LY32,Ribulose bisphosphate carboxylase large chain,183,Agrostis alba,True,True
A0A0B4LY34,Ribulose bisphosphate carboxylase large chain,183,Festuca arundinacea,True,True
A0A0B4LY35,Ribulose bisphosphate carboxylase large chain,183,Prunus spinosa,True,True
A0A0B4LY38,Ribulose bisphosphate carboxylase large chain,183,Geranium dissectum,True,True
A0A0B4LY39,Ribulose bisphosphate carboxylase large chain,183,Salix alba,True,True
A0A0B4LY42,Ribulose bisphosphate carboxylase large chain,183,Helianthemum nummularium subsp. obscurum,True,True
A0A0B4LY43,Ribulose bisphosphate carboxylase large chain,173,Sedum album,True,True
A0A0B4LY46,Ribulose bisphosphate carboxylase large chain,175,Juncus effusus,True,True
A0A0B4LY47,Ribulose bisphosphate carboxylase large chain,183,Stachys sylvatica,True,True
A0A0B4LY49,Ribulose bisphosphate carboxylase large chain,179,Lapsana communis,True,True
A0A0B4LY51,Ribulose bisphosphate carboxylase large chain,183,Trifolium campestre,True,True
A0A0B4LY53,Ribulose bisphosphate carboxylase large chain,183,Lolium perenne,True,True
A0A0B4LY55,Ribulose bisphosphate carboxylase large chain,178,Tripleurospermum inodorum,True,True
A0A0B4LY57,Ribulose bisphosphate carboxylase large chain,183,Malva sylvestris,True,True
A0A0B4LY59,Ribulose bisphosphate carboxylase large chain,183,Viburnum lantana,True,True
A0A0B4LY61,Ribulose bisphosphate carboxylase large chain,182,Molinia arundinacea,True,True
A0A0B4LY64,Ribulose bisphosphate carboxylase large chain,182,Phleum pratense subsp. bertolonii,True,True
A0A0B4LY67,Ribulose bisphosphate carboxylase large chain,183,Poa annua,True,True
A0A0B4LY70,Ribulose bisphosphate carboxylase large chain,183,Prunella vulgaris,True,True
A0A0B4LY73,Ribulose bisphosphate carboxylase large chain,183,Rumex conglomeratus,True,True
A0A0B4LY75,Ribulose bisphosphate carboxylase large chain,183,Coronilla varia,True,True
A0A0B4LY79,Ribulose bisphosphate carboxylase large chain,183,Stachys recta,True,True
A0A0B4LY84,Ribulose bisphosphate carboxylase large chain,182,Trifolium arvense,True,True
A0A0B4LY88,Ribulose bisphosphate carboxylase large chain,183,Trifolium repens,True,True
A0A0B4LY94,Ribulose bisphosphate carboxylase large chain,183,Verbena officinalis,True,True
A0A0B4LYB4,Ribulose bisphosphate carboxylase large chain,183,Arenaria serpyllifolia,True,True
A0A0B4LYB9,Ribulose bisphosphate carboxylase large chain,183,Betula pendula,True,True
A0A0B4LYC4,Ribulose bisphosphate carboxylase large chain,183,Capsella bursa-pastoris,True,True
A0A0B4LYD0,Ribulose bisphosphate carboxylase large chain,183,Centaurium erythraea,True,True
A0A0B4LYD5,Ribulose bisphosphate carboxylase large chain,183,Convolvulus arvensis,True,True
A0A0B4LYE2,Ribulose bisphosphate carboxylase large chain,183,Crepis setosa,True,True
A0A0B4LYE8,Ribulose bisphosphate carboxylase large chain,180,Digitaria ischaemum,True,True
A0A0B4LYF3,Ribulose bisphosphate carboxylase large chain,183,Epilobium parviflorum,True,True
A0A0B4LYF8,Ribulose bisphosphate carboxylase large chain,183,Euphorbia exigua,True,True
A0A0B4LYG4,Ribulose bisphosphate carboxylase large chain,168,Galium album,True,True
A0A0B4LYG9,Ribulose bisphosphate carboxylase large chain,183,Geranium robertianum,True,True
A0A0B4LYH3,Ribulose bisphosphate carboxylase large chain,183,Hypericum perforatum,True,True
A0A0B4LYH5,Ribulose bisphosphate carboxylase large chain,183,Juncus tenuis,True,True
A0A0B4LYH8,Ribulose bisphosphate carboxylase large chain,180,Ligustrum vulgare,True,True
A0A0B4LYI0,Ribulose bisphosphate carboxylase large chain,183,Lotus corniculatus,True,True
A0A0B4LYI3,Ribulose bisphosphate carboxylase large chain,182,Medicago sativa,True,True
A0A0B4LYI5,Ribulose bisphosphate carboxylase large chain,183,Origanum vulgare,True,True
A0A0B4LYI8,Ribulose bisphosphate carboxylase large chain,183,Plantago lanceolata,True,True
A0A0B4LYJ2,Ribulose bisphosphate carboxylase large chain,183,Polygonum aviculare,False,False
A0A0B4LYJ4,Ribulose bisphosphate carboxylase large chain,183,Pulicaria dysenterica,True,True
A0A0B4LYJ6,Ribulose bisphosphate carboxylase large chain,183,Salix caprea,False,False
A0A0B4LYJ7,Ribulose bisphosphate carboxylase large chain,183,Sedum rupestre,True,True
A0A0B4LYJ9,Ribulose bisphosphate carboxylase large chain,182,Teucrium chamaedrys,True,True
A0A0B4LYK4,Ribulose bisphosphate carboxylase large chain,183,Trifolium dubium,True,True
A0A0B4LYK9,Ribulose bisphosphate carboxylase large chain,183,Trisetum flavescens,True,True
A0A0B4LYL6,Ribulose bisphosphate carboxylase large chain,183,Vicia tetrasperma,True,True
A0A0B4M0H8,Ribulose bisphosphate carboxylase large chain,394,Dendrobium aduncum,True,True
A0A0B4M0I8,Ribulose bisphosphate carboxylase large chain,400,Dendrobium denneanum,True,True
A0A0B4M0J3,Ribulose bisphosphate carboxylase large chain,416,Dendrobium falconeri,True,True
A0A0B4M0J7,Ribulose bisphosphate carboxylase large chain,416,Dendrobium hancockii,True,True
A0A0B4M0J8,Ribulose bisphosphate carboxylase large chain,389,Dendrobium brymerianum,True,True
A0A0B4M0K2,Ribulose bisphosphate carboxylase large chain,416,Dendrobium henryi,True,True
A0A0B4M0K3,Ribulose bisphosphate carboxylase large chain,403,Dendrobium crepidatum,True,True
A0A0B4M0K7,Ribulose bisphosphate carboxylase large chain,396,Dendrobium moniliforme,True,True
A0A0B4M0K8,Ribulose bisphosphate carboxylase large chain,383,Dendrobium devonianum,True,True
A0A0B4M0L4,Ribulose bisphosphate carboxylase large chain,416,Dendrobium falconeri,True,True
A0A0B4M0L7,Ribulose bisphosphate carboxylase large chain,416,Dendrobium harveyanum,True,True
A0A0B4M0L9,Ribulose bisphosphate carboxylase large chain,416,Dendrobium nobile,True,True
A0A0B4M0M2,Ribulose bisphosphate carboxylase large chain,386,Dendrobium henryi,True,True
A0A0B4M0N4,Ribulose bisphosphate carboxylase large chain,348,Dendrobium nobile,True,True
A0A0B4M179,Ribulose bisphosphate carboxylase large chain,416,Dendrobium crepidatum,True,True
A0A0B4M185,Ribulose bisphosphate carboxylase large chain,386,Dendrobium devonianum,True,True
A0A0B4M190,Ribulose bisphosphate carboxylase large chain,405,Dendrobium fanjingshanense,True,True
A0A0B4M197,Ribulose bisphosphate carboxylase large chain,416,Dendrobium henanense,True,True
A0A0B4M1A3,Ribulose bisphosphate carboxylase large chain,411,Dendrobium heterocarpum,True,True
A0A0B4M1A9,Ribulose bisphosphate carboxylase large chain,410,Dendrobium moniliforme,True,True
A0A0B4M1B5,Ribulose bisphosphate carboxylase large chain,408,Dendrobium moniliforme,True,True
A0A0B4M1B8,Ribulose bisphosphate carboxylase large chain,416,Dendrobium aduncum,True,True
A0A0B4M1C3,Ribulose bisphosphate carboxylase large chain,416,Dendrobium brymerianum,True,True
A0A0B4M1C8,Ribulose bisphosphate carboxylase large chain,388,Dendrobium crepidatum,True,True
A0A0B4M1D6,Ribulose bisphosphate carboxylase large chain,416,Dendrobium devonianum,True,True
A0A0B4M1E1,Ribulose bisphosphate carboxylase large chain,416,Dendrobium fanjingshanense,True,True
A0A0B4M1E8,Ribulose bisphosphate carboxylase large chain,413,Dendrobium henanense,True,True
A0A0B4M1F4,Ribulose bisphosphate carboxylase large chain,416,Dendrobium hercoglossum,True,True
A0A0B4M1F9,Ribulose bisphosphate carboxylase large chain,404,Dendrobium moniliforme,True,True
